text_fi,text_sv
Sen lisäksi on tarkoitettu selvitettäväksi terveydelliset syyt ja muut olennaisesti maasta poistamisarviointiin vaikuttavat seikat.,Vidare är det meningen att man ska klarlägga hälsoskäl och andra omständigheter som väsentligen påverkar bedömningen av om personen ska avlägsnas ur landet.
Maahanmuuttovirasto oli jättänyt turvapaikkamenettelyn yhteydessä tutkimatta turvapaikanhakijan työntekijän oleskelulupaa koskevan perusteen ja kehottanut turvapaikanhakijaa laittamaan vireille erillisen oleskelulupahakemuksen työnteon perusteella.,I ett asylförfarande hade Migrationsverket underlåtit att pröva om asylsökanden hade rätt till uppehållstillstånd för arbetstagare och uppmanat asylsökanden att lämna in en separat ansökan om uppehållstillstånd för arbetstagare.
"Hallinto-oikeus oli kumonnut Maahanmuuttoviraston päätöksen ja katsonut, että Maahanmuuttoviraston olisi tullut ulkomaalaislain 94 §:n 3 momentin perusteella tutkia turvapaikkahakemuksen yhteydessä myös työntekoon liittyvä oleskelulupaperuste.",Förvaltningsdomstolen hade upphävt Migrationsverkets beslut och ansett att Migrationsverket med stöd av 94 § 3 mom. i utlänningslagen vid sin prövning av asylansökan även borde ha prövat om sökanden hade rätt till uppehållstillstånd för arbetstagare.
"Työntekijän oleskeluluvan myöntäminen perustuu ulkomaalaislain 5 luvun mukaiseen erityiseen järjestelmään, jossa työvoimaviranomainen tekee ensi vaiheessa arvion siitä, täyttyvätkö työntekijän oleskeluluvan myöntämisen edellytykset.","Beviljandet av uppehållstillstånd för arbetstagare grundar sig på ett särskilt i 5 kap. i utlänningslagen reglerat system, där arbetskraftsmyndigheten först bedömer om sökanden uppfyller förutsättningarna för att beviljas uppehållstillstånd för arbetstagare."
Työvoimaviranomaisen osapäätöksen jälkeen Maahanmuuttovirasto tekee asiassa lopullisen ratkaisun ensimmäistä työntekijän oleskelulupaa koskevassa asiassa.,"Efter att arbetskraftsmyndigheten fattat sitt delbeslut, fattar Migrationsverket det slutliga beslutet om en sökandens första uppehållstillstånd som arbetstagare."
"Lisäksi turvapaikanhakijan osalta työnteko-oikeus on järjestetty erityissäännöksellä siten, että erillisen oleskeluluvan hakeminen työnteon perusteella ei ole turvapaikkamenettelyn aikana tarpeen, vaan työnteko-oikeus määräytyy suoraan lain nojalla.","När det gäller en asylsökande, har rätten att arbeta dessutom ordnats med en särskild bestämmelse, så att en asylsökande under asylförfarandet inte separat behöver ansöka om uppehållstillstånd som arbetstagare, utan rätten att arbeta avgöras direkt enligt bestämmelserna i lagen."
"Korkein hallinto-oikeus katsoi toisin kuin hallinto-oikeus, että edellä mainituista syistä johtuen työntekijän oleskeluluvan perustetta ei ollut tarkoitettu ratkaistavaksi turvapaikkamenettelyn yhteydessä.",I motsats till förvaltningsdomstolen ansåg högsta förvaltningsdomstolen att av ovan nämnda skäl var det inte meningen att frågan om en asylsökande kunde beviljas uppehållstillstånd för arbetstagare skulle avgöras i samband med asylförfarandet.
Kysymys ei ollut ulkomaalaislain 94 §:n 3 momentissa tarkoitetusta turvapaikka-asiassa annettavaan ratkaisuun liittyvästä oleskelulupaperusteesta.,Det var inte fråga om en sådan grund för uppehållstillstånd som hänförde sig till avgörandet i ett asylärende på det sätt som avses i 94 § 3 mom. i utlänningslagen.
Kansainvälistä suojelua koskevan hakemuksen hylkäävässä päätöksessä on otettava kantaa myös turvapaikanhakijan maasta poistamiseen.,I ett beslut med vilket en ansökan om internationellt skydd avslås ska beslutsfattaren även ta ställning till om asylsökanden ska utvisas ur landet.
Turvapaikkahakemuksen vireillä ollessa syntynyt työsuhde ei ollut käännyttämisen kokonaisharkintaan olennaisesti vaikuttava seikka.,Ett arbetsförhållande som hade uppstått medan asylansökan var anhängig var inte en omständighet som i väsentlig mån påverkade helhetsbedömningen av huruvida sökanden skulle avvisas.
A aikoi luovuttaa tyttärelleen B:lle kolmella erillisellä kauppakirjalla samassa kylässä sijaitsevat vuosikymmenien ajan omistamansa kaksi tilaa ja määräalan kolmannesta tilasta.,"A hade för avsikt att till sin dotter B med tre separata köpebrev överlåta två fastigheter och ett outbrutet område av en tredje fastighet, vilka A ägt i flera årtionden."
"Toinen tiloista käsitti vapaa-ajan asunnon, ja muut luovutettavaksi tarkoitetut alueet olivat metsämaata.","På den ena av fastigheterna fanns en fritidsbostad, medan de andra områdena som A hade för avsikt att överlåta utgjordes av skogsmark."
Lahjaveron suorittamisvelvollisuus ja määrä oli tutkittava erikseen kunkin saannon osalta.,Skyldigheten att betala gåvoskatt och gåvoskattebeloppet skulle prövas separat för varje fång.
Maataloutta harjoittaneet puolisot olivat myyneet maatilansa heidän maataloutta jatkaneen poikansa yksin omistamalle osakeyhtiölle.,"Makar som bedrivit gårdsbruk hade sålt sin gårdsbrukslägenhet till ett aktiebolag vars samtliga aktier ägdes av deras son, som fortsatt gårdsbruket."
Puolisoita verotettiin omaisuuden luovutuksesta saadusta voitosta.,Makarna beskattades för överlåtelsevinst.
"Hallinto-oikeus totesi puolisoiden vaadittua luovutusvoiton verotuksen poistamista, että tuloverolain 48 §:n 1 momentin 3 kohdassa oli tyhjentävästi lueteltu lainkohdassa tarkoitetuiksi luovutuksensaajiksi tietyt ihmiset, jotka ovat omaisuuden luovuttajan lähisukulaisia.","När makarna yrkade att beskattningen skulle upphävas och de inte skulle beskattas, konstaterade förvaltningsdomstolen att i 48 § 1 mom. 3 punkten i inkomstskattelagen på ett uttömmande sätt uppräknatss vilka fysiska personer, nära anhöriga till överlåtaren, som var i momentet avsedda mottagare."
Näin ollen tässä lainkohdassa tarkoitettuna luovutuksensaajana ei voinut olla osakeyhtiö.,Följaktligen kunde ett aktiebolag inte vara en sådan mottagare som avsågs i nämnda lagrum.
Korkein hallinto-oikeus hylkäsi puolisoiden hallinto-oikeuden päätöksestä tekemän valituksen.,Högsta förvaltningsdomstolen avslog makarnas besvär över förvaltningsdomstolens beslut.
Verovuosi 2010.,Skatteåret 2010.
"Asian ovat ratkaisseet hallintoneuvokset Matti Halén, Eila Rother, Timo Viherkenttä, Leena Äärilä ja Vesa-Pekka Nuotio.","Ärendet har avgjorts av förvaltningsråden Matti Halén, Eila Rother, Timo Viherkenttä, Leena Äärilä och Vesa-Pekka Nuotio."
Asian esittelijä Kari Honkala.,Föredragande var Kari Honkala.
"Ympäristölautakunta oli myöntänyt ympäristöluvan betoniasemalle, joka sijoittui asemakaavassa teollisuus- ja varastorakennusten korttelialueeksi (TTV-7) merkitylle alueelle.",En miljönämnd hade beviljat tillstånd för en betongstation på en plats som enligt detaljplanen låg på ett kvartersområde för industri- och lagerbyggnader (TTV-7).
"Betoniaseman toimintapaikalle kuljettiin katua, joka rajoittui toiselta puolen osin toiminta-alueeseen ja teollisuus- ja varastorakennusten korttelialueeseen ja toiselta puolen asemakaavassa ympäristöhäiriötä aiheuttamattomien teollisuusrakennusten korttelialueeksi (TY-5) merkittyyn kortteliin, johon voidaan sijoittaa toimintaa varten tarpeellisia asuntoja.","Till platsen för betongstationen ledde en gata, som på ena sidan gränsade till området för verksamheten i fråga och till kvartersområdet för industri- och lagerbyggnader och på andra sidan till ett kvartersområde för industri- och lagerbyggnader som inte orsakar miljöstörningar (TY-5), där bostäder som behövdes för verksamheten behövliga bostäder kunde placeras."
"Korkein hallinto-oikeus totesi, että ympäristölupaharkintaan ei lähtökohtaisesti kuulu liikenteen yleisten ympäristöhaittojen huomioon ottaminen alueella, joka ei kuulu suoranaisesti toiminnanharjoittajan vastuulle ja joka on osoitettu yleiseen liikenteeseen.",Högsta förvaltningsdomstolen konstaterade att till prövning av miljötillstånd i princip inte hör att beakta allmänna miljöolägenheter på ett område som verksamhetsutövaren inte direkt är ansvarig för och som anvisats för allmän trafik.
"Luvan myöntämisen edellytyksiä arvioitaessa on varmistauduttava siitä, ettei toiminnasta aiheudu yksinään tai yhdessä muiden toimintojen kanssa laissa tarkoitettuja kiellettyjä seurauksia.",Vid bedömningen av förutsättningarna för att bevilja tillstånd gäller det att förvissa sig om att verksamheten inte i sig eller tillsammans med andra verksamheter får sådana följder som är förbjudna i lag.
Tällöin harkinnassa on otettava huomioon myös alueen taustamelu sekä muun ohella liikenteestä johtuva melu.,Härvid ska vid tillståndsprövningen beaktas också bakgrundsbullret på området samt bland annat trafikbullret.
"Kun liikenne yleisellä tiellä aiheutuu suurelta osin vain luvanvaraisesta toiminnasta, on lupaharkinnassa liikenne otettava tapauskohtaisesti huomioon varsinaisen toiminnan lähialueella.","Om trafiken på en allmän väg till stor del förorsakas enbart av den tillståndspliktiga verksamheten, ska trafiken på de områden som ligger nära den egentliga verksamheten beaktas från fall till fall."
"Asemakaava-alueella tien pölyäminen kuuluu kadun pitäjän vastuulle, jonka on varmistuttava siitä, että kadun rakenne ja kunnossapito vastaavat sen käyttöä.",På ett detaljplaneområde är det gatuhållaren som bär ansvaret för att gatan dammar och som därför är den som ska förvissa sig om att gatans konstruktion och underhåll motsvarar dess användning.
Liikenteen huomioon ottaminen ympäristölupaharkinnassa on mahdollista vain siltä osin kuin kysymys on ylipäätään liikenteestä aiheutuvasta ympäristön pilaantumisesta.,Trafiken ska vid tillståndsprövningen beaktas endast till den del som det överhuvudtaget är fråga om förorening av miljön till följd av trafiken.
"Teiden ja katujen käyttäjien liikenneturvallisuus ei liity toiminnasta aiheutuvaan ympäristön pilaantumiseen, eikä liikenneturvallisuutta voida tämän vuoksi ottaa huomioon lupaharkinnassa.","Det råder inte något samband mellan trafiksäkerheten på vägar och gator och den förorening som en verksamhet kan förorsaka, varför trafiksäkerheten inte kan beaktas i tillståndsprövningen."
"Korkeimmassa hallinto-oikeudessa oli tulliasiamiehen valituksesta kysymys siitä, tuleeko autoverolain 5 a §:n (1292/2007) mukaisesti määräytyvää päästöperusteista veroprosenttia soveltaa ennen mainitun säännöksen voimaantuloa toisessa jäsenvaltiossa käyttöön otettuun autoon.",I högsta förvaltningsdomstolen var det på besvär av tullombudet fråga om huruvida den utsläppsbaserade skatteprocent om vilken föreskrivs i 5 a § (1292/2007) i bilskattelagen skulle tillämpas på en bil som tagits i bruk i en annan medlemsstat innan nämnda 5 a § hade trätt i kraft.
"Unionin tuomioistuimen oikeuskäytäntöön viitaten korkein hallinto-oikeus katsoi, että autoverolain voimassa oleva järjestelmä ei ole rakenteeltaan sellainen, ettei se missään olosuhteissa mahdollista sitä, että toisesta jäsenvaltiosta tuotavalle autolle määrättävä auto­vero on suurempi kuin vastaavassa Suomessa jo rekisteröidyssä autossa on veroa jäljellä.",Med hänvisning till unionens domstols rättspraxis ansåg högsta förvaltningsdomstolen att systemet i bilskattelagen inte är uppbyggt så att det under några som helst förhållanden gör det möjligt att för en bil som importeras från en annan medlemsstat påföra högre skatt än vad som i skatt återstår i ett motsvarande fordon som redan är registrerat i Finland.
"Arvioitaessa Suomessa jo rekiste­röi­dyssä vastaavassa autossa jäljellä olevan veron määrää autoverolle aikanaan määrättyä arvonlisäveroa (elv) ei tullut ottaa huomioon, minkä vuoksi tulliasiamiehen tätä koskeva väite hylättiin.","Vid bedömningen av den skatt som återstår i en motsvarande bil som redan är registrerad i Finland skulle inte beaktas den mervärdesskatt som på sin tid påförts bilskatten för denna bil (elv), varför tullombudsmannens invändning om detta avslogs."
Hallinto-oikeus jätti tutkimatta huoltajan valituksen sivistyslautakunnan oikaisuvaatimuksen johdosta tekemästä päätöksestä.,Förvaltningsdomstolen avvisade vårdnadshavarens besvär över det beslut som bildningsnämnden fattat med anledning av vårdnadshavarens begäran om omprövning.
"Koska päätös iltapäivätoimintaan ottamisesta voitiin asiasisällöltään rinnastaa perusopetuslain mukaiseen erityisen tuen antamista koskevaan päätökseen, muutoksenhakusäännöksiä oli tulkittava niin, että talouspäällikön päätöksestä haettiin muutosta hallintovalituksin aluehallintovirastolta.","Eftersom beslutet om antagning av eleven till eftermiddagsverksamhet i sak kunde jämställas med ett sådant beslut om särskilt stöd som avses i lagen om grundläggande utbildning, skulle bestämmelserna om sökande av ändring tolkas så att ekonomichefens beslut fick överklagas genom förvaltningsbesvär hos regionförvaltningsverket."
"Korkein hallinto-oikeus katsoi, ettei perusopetuslain muutoksenhakusäännöksiä voitu tulkita siten kuin hallinto-oikeus oli tehnyt.",Enligt högsta förvaltningsdomstolen kunde bestämmelserna om sökande av ändring i lagen om grundläggande utbildning inte tolkas på det sätt som förvaltningsdomstolen hade gjort.
Tällainen tulkinta olisi muun ohella johtanut samanlaisia asioita (aamu- ja iltapäivätoiminta) koskevien muutoksenhakukeinojen ja -reittien eriytymiseen.,En sådan tolkning skulle bland annat leda till att rättsmedlen och besvärsmyndigheterna skulle ha varit olika för samma slags ärenden (ärenden som gällde morgon- eller eftermiddagsverksamhet).
Talouspäällikön perusopetuslain mukaiseen iltapäivätoimintaan ottamista koskevaan päätökseen oli tullut hakea muutosta siten kuin kuntalaissa säädetään.,Ändring i ekonomichefens beslut om antagning till sådan eftermiddagsverksamhet som avses i lagen om grundläggande utbildning borde ha sökts i den ordning som föreskrivs i kommunallagen.
Perusopetuslain mukaiset muutoksenhakutiet eivät tulleet sovellettaviksi.,Bestämmelserna om sökande av ändring i den ordning som bestäms i lagen om grundläggande utbildning blev inte tillämpliga.
Asia palautettiin hallinto-oikeudelle uudelleen käsiteltäväksi.,Ärendet återvisades till förvaltningsdomstolen för att där handläggas på nytt.
